"icd9pro","d9carotid","d9cArtery","d9pArtery","d9BariatricSurg","d9Renal","d9Transplant","d9Dialysis","d9Kidney_Transplant"
"8877",0,0,0,0,0,0,0,0
"8878",0,0,0,0,0,0,0,0
"8879",0,0,0,0,0,0,0,0
"8881",0,0,0,0,0,0,0,0
"8882",0,0,0,0,0,0,0,0
"8883",0,0,0,0,0,0,0,0
"8884",0,0,0,0,0,0,0,0
"8885",0,0,0,0,0,0,0,0
"8886",0,0,0,0,0,0,0,0
"8888",0,0,0,0,0,0,0,0
"88888",0,0,0,0,0,0,0,0
"8889",0,0,0,0,0,0,0,0
"8890",0,0,0,0,0,0,0,0
"8891",0,0,0,0,0,0,0,0
"8892",0,0,0,0,0,0,0,0
"8893",0,0,0,0,0,0,0,0
"8894",0,0,0,0,0,0,0,0
"8895",0,0,0,0,0,0,0,0
"8896",0,0,0,0,0,0,0,0
"8897",0,0,0,0,0,0,0,0
"8898",0,0,0,0,0,0,0,0
"89",0,0,0,0,0,0,0,0
"89.5",0,0,0,0,0,0,0,0
"8901",0,0,0,0,0,0,0,0
"8902",0,0,0,0,0,0,0,0
"8903",0,0,0,0,0,0,0,0
"8904",0,0,0,0,0,0,0,0
"8905",0,0,0,0,0,0,0,0
"8906",0,0,0,0,0,0,0,0
"8907",0,0,0,0,0,0,0,0
"8908",0,0,0,0,0,0,0,0
"8909",0,0,0,0,0,0,0,0
"8911",0,0,0,0,0,0,0,0
"8912",0,0,0,0,0,0,0,0
"8913",0,0,0,0,0,0,0,0
"8914",0,0,0,0,0,0,0,0
"89140",0,0,0,0,0,0,0,0
"8915",0,0,0,0,0,0,0,0
"8917",0,0,0,0,0,0,0,0
"8918",0,0,0,0,0,0,0,0
"8919",0,0,0,0,0,0,0,0
"8921",0,0,0,0,0,0,0,0
"8922",0,0,0,0,0,0,0,0
"8923",0,0,0,0,0,0,0,0
"8924",0,0,0,0,0,0,0,0
"8925",0,0,0,0,0,0,0,0
"8926",0,0,0,0,0,0,0,0
"8929",0,0,0,0,0,0,0,0
"8931",0,0,0,0,0,0,0,0
"8932",0,0,0,0,0,0,0,0
"8933",0,0,0,0,0,0,0,0
"8934",0,0,0,0,0,0,0,0
"8935",0,0,0,0,0,0,0,0
"8936",0,0,0,0,0,0,0,0
"8937",0,0,0,0,0,0,0,0
"8938",0,0,0,0,0,0,0,0
"8939",0,0,0,0,0,0,0,0
"8941",0,0,0,0,0,0,0,0
"8942",0,0,0,0,0,0,0,0
"8943",0,0,0,0,0,0,0,0
"8944",0,0,0,0,0,0,0,0
"8945",0,0,0,0,0,0,0,0
"8946",0,0,0,0,0,0,0,0
"8947",0,0,0,0,0,0,0,0
"8948",0,0,0,0,0,0,0,0
"8949",0,0,0,0,0,0,0,0
"8950",0,0,0,0,0,0,0,0
"8951",0,0,0,0,0,0,0,0
"8952",0,0,0,0,0,0,0,0
"8953",0,0,0,0,0,0,0,0
"8954",0,0,0,0,0,0,0,0
"8955",0,0,0,0,0,0,0,0
"8956",0,0,0,0,0,0,0,0
"8957",0,0,0,0,0,0,0,0
"8958",0,0,0,0,0,0,0,0
"8959",0,0,0,0,0,0,0,0
"8960",0,0,0,0,0,0,0,0
"8961",0,0,0,0,0,0,0,0
"8962",0,0,0,0,0,0,0,0
"8963",0,0,0,0,0,0,0,0
"8964",0,0,0,0,0,0,0,0
"8965",0,0,0,0,0,0,0,0
"8966",0,0,0,0,0,0,0,0
"8967",0,0,0,0,0,0,0,0
"8968",0,0,0,0,0,0,0,0
"8969",0,0,0,0,0,0,0,0
"897",0,0,0,0,0,0,0,0
"898",0,0,0,0,0,0,0,0
"9",0,0,0,0,0,0,0,0
"9.01",0,0,0,0,0,0,0,0
"9.03",0,0,0,0,0,0,0,0
"9.38",0,0,0,0,0,0,0,0
"9.52",0,0,0,0,0,0,0,0
"90.5",0,0,0,0,0,0,0,0
"9002",0,0,0,0,0,0,0,0
"9003",0,0,0,0,0,0,0,0
"9004",0,0,0,0,0,0,0,0
"9009",0,0,0,0,0,0,0,0
"9019",0,0,0,0,0,0,0,0
"9022",0,0,0,0,0,0,0,0
"9025",0,0,0,0,0,0,0,0
"9028",0,0,0,0,0,0,0,0
"9029",0,0,0,0,0,0,0,0
"9031",0,0,0,0,0,0,0,0
"9032",0,0,0,0,0,0,0,0
"9033",0,0,0,0,0,0,0,0
"9039",0,0,0,0,0,0,0,0
"9041",0,0,0,0,0,0,0,0
"9042",0,0,0,0,0,0,0,0
"9043",0,0,0,0,0,0,0,0
"9046",0,0,0,0,0,0,0,0
"9047",0,0,0,0,0,0,0,0
"90471",0,0,0,0,0,0,0,0
"9049",0,0,0,0,0,0,0,0
"9051",0,0,0,0,0,0,0,0
"9052",0,0,0,0,0,0,0,0
"9053",0,0,0,0,0,0,0,0
"9055",0,0,0,0,0,0,0,0
"9056",0,0,0,0,0,0,0,0
"9059",0,0,0,0,0,0,0,0
"9063",0,0,0,0,0,0,0,0
"9064",0,0,0,0,0,0,0,0
"9065",0,0,0,0,0,0,0,0
"9066",0,0,0,0,0,0,0,0
"9069",0,0,0,0,0,0,0,0
"9070",0,0,0,0,0,0,0,0
"90707",0,0,0,0,0,0,0,0
"9071",0,0,0,0,0,0,0,0
"90718",0,0,0,0,0,0,0,0
"9072",0,0,0,0,0,0,0,0
"9073",0,0,0,0,0,0,0,0
"9074",0,0,0,0,0,0,0,0
"9076",0,0,0,0,0,0,0,0
"90760",0,0,0,0,0,0,0,0
"9078",0,0,0,0,0,0,0,0
"90780",0,0,0,0,0,0,0,0
"90781",0,0,0,0,0,0,0,0
"9079",0,0,0,0,0,0,0,0
"9081",0,0,0,0,0,0,0,0
"90816",0,0,0,0,0,0,0,0
"9082",0,0,0,0,0,0,0,0
"9083",0,0,0,0,0,0,0,0
"9085",0,0,0,0,0,0,0,0
"9086",0,0,0,0,0,0,0,0
"9089",0,0,0,0,0,0,0,0
"9091",0,0,0,0,0,0,0,0
"9092",0,0,0,0,0,0,0,0
"9093",0,0,0,0,0,0,0,0
"90935",0,0,0,0,0,0,0,0
"90937",0,0,0,0,0,0,0,0
"9094",0,0,0,0,0,0,0,0
"9099",0,0,0,0,0,0,0,0
"91.3",0,0,0,0,0,0,0,0
"9102",0,0,0,0,0,0,0,0
"9103",0,0,0,0,0,0,0,0
"9109",0,0,0,0,0,0,0,0
"911",0,0,0,0,0,0,0,0
"9111",0,0,0,0,0,0,0,0
"9112",0,0,0,0,0,0,0,0
"9113",0,0,0,0,0,0,0,0
"9114",0,0,0,0,0,0,0,0
"9119",0,0,0,0,0,0,0,0
"9121",0,0,0,0,0,0,0,0
"9124",0,0,0,0,0,0,0,0
"9129",0,0,0,0,0,0,0,0
"9131",0,0,0,0,0,0,0,0
"9132",0,0,0,0,0,0,0,0
"9133",0,0,0,0,0,0,0,0
"9135",0,0,0,0,0,0,0,0
"9139",0,0,0,0,0,0,0,0
"914",0,0,0,0,0,0,0,0
"9141",0,0,0,0,0,0,0,0
"9146",0,0,0,0,0,0,0,0
"9149",0,0,0,0,0,0,0,0
"915",0,0,0,0,0,0,0,0
"9151",0,0,0,0,0,0,0,0
"9152",0,0,0,0,0,0,0,0
"9153",0,0,0,0,0,0,0,0
"9159",0,0,0,0,0,0,0,0
"9161",0,0,0,0,0,0,0,0
"9162",0,0,0,0,0,0,0,0
"9163",0,0,0,0,0,0,0,0
"9169",0,0,0,0,0,0,0,0
"9172",0,0,0,0,0,0,0,0
"9173",0,0,0,0,0,0,0,0
"9179",0,0,0,0,0,0,0,0
"9181",0,0,0,0,0,0,0,0
"9182",0,0,0,0,0,0,0,0
"9183",0,0,0,0,0,0,0,0
"9185",0,0,0,0,0,0,0,0
"9186",0,0,0,0,0,0,0,0
"9189",0,0,0,0,0,0,0,0
"9191",0,0,0,0,0,0,0,0
"9192",0,0,0,0,0,0,0,0
"9193",0,0,0,0,0,0,0,0
"9199",0,0,0,0,0,0,0,0
"920",0,0,0,0,0,0,0,0
"920",0,0,0,0,0,0,0,0
"9200",0,0,0,0,0,0,0,0
"9201",0,0,0,0,0,0,0,0
"9202",0,0,0,0,0,0,0,0
"9203",0,0,0,0,0,0,0,0
"9204",0,0,0,0,0,0,0,0
"9205",0,0,0,0,0,0,0,0
"9208",0,0,0,0,0,0,0,0
"9209",0,0,0,0,0,0,0,0
"921",0,0,0,0,0,0,0,0
"9211",0,0,0,0,0,0,0,0
"9212",0,0,0,0,0,0,0,0
"9213",0,0,0,0,0,0,0,0
"9214",0,0,0,0,0,0,0,0
"9215",0,0,0,0,0,0,0,0
"9216",0,0,0,0,0,0,0,0
"9218",0,0,0,0,0,0,0,0
"9219",0,0,0,0,0,0,0,0
"9220",0,0,0,0,0,0,0,0
"9221",0,0,0,0,0,0,0,0
"9222",0,0,0,0,0,0,0,0
"9223",0,0,0,0,0,0,0,0
"9224",0,0,0,0,0,0,0,0
"9225",0,0,0,0,0,0,0,0
"9226",0,0,0,0,0,0,0,0
"9227",0,0,0,0,0,0,0,0
"9228",0,0,0,0,0,0,0,0
"9229",0,0,0,0,0,0,0,0
"923",0,0,0,0,0,0,0,0
"9230",0,0,0,0,0,0,0,0
"9231",0,0,0,0,0,0,0,0
"9232",0,0,0,0,0,0,0,0
"9233",0,0,0,0,0,0,0,0
"9239",0,0,0,0,0,0,0,0
"9241",0,0,0,0,0,0,0,0
"92411",0,0,0,0,0,0,0,0
"9255",0,0,0,0,0,0,0,0
"9256",0,0,0,0,0,0,0,0
"929",0,0,0,0,0,0,0,0
"92950",0,0,0,0,0,0,0,0
"9296",0,0,0,0,0,0,0,0
"9297",0,0,0,0,0,0,0,0
"92980",0,0,0,0,0,0,0,0
"92982",0,0,0,0,0,0,0,0
"92984",0,0,0,0,0,0,0,0
"93",0,0,0,0,0,0,0,0
"93.9",0,0,0,0,0,0,0,0
"930",0,0,0,0,0,0,0,0
"9300",0,0,0,0,0,0,0,0
"93005",0,0,0,0,0,0,0,0
"9301",0,0,0,0,0,0,0,0
"93010",0,0,0,0,0,0,0,0
"93018",0,0,0,0,0,0,0,0
"9302",0,0,0,0,0,0,0,0
"9303",0,0,0,0,0,0,0,0
"9304",0,0,0,0,0,0,0,0
"9305",0,0,0,0,0,0,0,0
"9306",0,0,0,0,0,0,0,0
"9307",0,0,0,0,0,0,0,0
"9308",0,0,0,0,0,0,0,0
"9309",0,0,0,0,0,0,0,0
"9311",0,0,0,0,0,0,0,0
"9312",0,0,0,0,0,0,0,0
"9313",0,0,0,0,0,0,0,0
"9314",0,0,0,0,0,0,0,0
"9315",0,0,0,0,0,0,0,0
"9316",0,0,0,0,0,0,0,0
"9317",0,0,0,0,0,0,0,0
"9318",0,0,0,0,0,0,0,0
"9319",0,0,0,0,0,0,0,0
"9321",0,0,0,0,0,0,0,0
"9322",0,0,0,0,0,0,0,0
"9323",0,0,0,0,0,0,0,0
"9324",0,0,0,0,0,0,0,0
"9325",0,0,0,0,0,0,0,0
"9326",0,0,0,0,0,0,0,0
"9327",0,0,0,0,0,0,0,0
"9328",0,0,0,0,0,0,0,0
"9329",0,0,0,0,0,0,0,0
"9330",0,0,0,0,0,0,0,0
"93307",0,0,0,0,0,0,0,0
"9331",0,0,0,0,0,0,0,0
"9332",0,0,0,0,0,0,0,0
"93320",0,0,0,0,0,0,0,0
"9333",0,0,0,0,0,0,0,0
"9334",0,0,0,0,0,0,0,0
"9335",0,0,0,0,0,0,0,0
"9336",0,0,0,0,0,0,0,0
"9338",0,0,0,0,0,0,0,0
"9339",0,0,0,0,0,0,0,0
"9341",0,0,0,0,0,0,0,0
"9342",0,0,0,0,0,0,0,0
"9343",0,0,0,0,0,0,0,0
"9344",0,0,0,0,0,0,0,0
"9346",0,0,0,0,0,0,0,0
"9350",0,0,0,0,0,0,0,0
"93508",0,0,0,0,0,0,0,0
"9351",0,0,0,0,0,0,0,0
"93510",0,0,0,0,0,0,0,0
"9352",0,0,0,0,0,0,0,0
"93526",0,0,0,0,0,0,0,0
"9353",0,0,0,0,0,0,0,0
"93539",0,0,0,0,0,0,0,0
"9354",0,0,0,0,0,0,0,0
"93540",0,0,0,0,0,0,0,0
"93543",0,0,0,0,0,0,0,0
"93545",0,0,0,0,0,0,0,0
"9355",0,0,0,0,0,0,0,0
"93555",0,0,0,0,0,0,0,0
"93556",0,0,0,0,0,0,0,0
"9356",0,0,0,0,0,0,0,0
"9357",0,0,0,0,0,0,0,0
"9358",0,0,0,0,0,0,0,0
"9359",0,0,0,0,0,0,0,0
"9361",0,0,0,0,0,0,0,0
"9362",0,0,0,0,0,0,0,0
"9363",0,0,0,0,0,0,0,0
"9363",0,0,0,0,0,0,0,0
"9364",0,0,0,0,0,0,0,0
"93641",0,0,0,0,0,0,0,0
"9365",0,0,0,0,0,0,0,0
"9366",0,0,0,0,0,0,0,0
"9367",0,0,0,0,0,0,0,0
"937",0,0,0,0,0,0,0,0
"9371",0,0,0,0,0,0,0,0
"9372",0,0,0,0,0,0,0,0
"9373",0,0,0,0,0,0,0,0
"9374",0,0,0,0,0,0,0,0
"9375",0,0,0,0,0,0,0,0
"9377",0,0,0,0,0,0,0,0
"9378",0,0,0,0,0,0,0,0
"9379",0,0,0,0,0,0,0,0
"9381",0,0,0,0,0,0,0,0
"9382",0,0,0,0,0,0,0,0
"9383",0,0,0,0,0,0,0,0
"9384",0,0,0,0,0,0,0,0
"9385",0,0,0,0,0,0,0,0
"9389",0,0,0,0,0,0,0,0
"9390",0,0,0,0,0,0,0,0
"93900",0,0,0,0,0,0,0,0
"9391",0,0,0,0,0,0,0,0
"9393",0,0,0,0,0,0,0,0
"9394",0,0,0,0,0,0,0,0
"93940",0,0,0,0,0,0,0,0
"9395",0,0,0,0,0,0,0,0
"9396",0,0,0,0,0,0,0,0
"9397",0,0,0,0,0,0,0,0
"93971",0,0,0,0,0,0,0,0
"9398",0,0,0,0,0,0,0,0
"9399",0,0,0,0,0,0,0,0
"940",0,0,0,0,0,0,0,0
"9401",0,0,0,0,0,0,0,0
"9402",0,0,0,0,0,0,0,0
"9406",0,0,0,0,0,0,0,0
"94060",0,0,0,0,0,0,0,0
"9408",0,0,0,0,0,0,0,0
"9409",0,0,0,0,0,0,0,0
"9411",0,0,0,0,0,0,0,0
"9412",0,0,0,0,0,0,0,0
"9413",0,0,0,0,0,0,0,0
"9419",0,0,0,0,0,0,0,0
"942",0,0,0,0,0,0,0,0
"9421",0,0,0,0,0,0,0,0
"9422",0,0,0,0,0,0,0,0
"9423",0,0,0,0,0,0,0,0
"9424",0,0,0,0,0,0,0,0
"9425",0,0,0,0,0,0,0,0
"9426",0,0,0,0,0,0,0,0
"94260",0,0,0,0,0,0,0,0
"9427",0,0,0,0,0,0,0,0
"9429",0,0,0,0,0,0,0,0
"9431",0,0,0,0,0,0,0,0
"9433",0,0,0,0,0,0,0,0
"9435",0,0,0,0,0,0,0,0
"9436",0,0,0,0,0,0,0,0
"9437",0,0,0,0,0,0,0,0
"9438",0,0,0,0,0,0,0,0
"9439",0,0,0,0,0,0,0,0
"9441",0,0,0,0,0,0,0,0
"9442",0,0,0,0,0,0,0,0
"9444",0,0,0,0,0,0,0,0
"9445",0,0,0,0,0,0,0,0
"9446",0,0,0,0,0,0,0,0
"9449",0,0,0,0,0,0,0,0
"9451",0,0,0,0,0,0,0,0
"9452",0,0,0,0,0,0,0,0
"9453",0,0,0,0,0,0,0,0
"9454",0,0,0,0,0,0,0,0
"9455",0,0,0,0,0,0,0,0
"9459",0,0,0,0,0,0,0,0
"946",0,0,0,0,0,0,0,0
"9461",0,0,0,0,0,0,0,0
"9462",0,0,0,0,0,0,0,0
"94620",0,0,0,0,0,0,0,0
"9463",0,0,0,0,0,0,0,0
"9464",0,0,0,0,0,0,0,0
"9465",0,0,0,0,0,0,0,0
"94656",0,0,0,0,0,0,0,0
"94657",0,0,0,0,0,0,0,0
"9466",0,0,0,0,0,0,0,0
"94660",0,0,0,0,0,0,0,0
"9467",0,0,0,0,0,0,0,0
"9468",0,0,0,0,0,0,0,0
"9469",0,0,0,0,0,0,0,0
"94720",0,0,0,0,0,0,0,0
"9476",0,0,0,0,0,0,0,0
"9501",0,0,0,0,0,0,0,0
"9502",0,0,0,0,0,0,0,0
"9503",0,0,0,0,0,0,0,0
"9504",0,0,0,0,0,0,0,0
"9505",0,0,0,0,0,0,0,0
"9509",0,0,0,0,0,0,0,0
"9511",0,0,0,0,0,0,0,0
"9512",0,0,0,0,0,0,0,0
"9513",0,0,0,0,0,0,0,0
"9514",0,0,0,0,0,0,0,0
"9515",0,0,0,0,0,0,0,0
"9516",0,0,0,0,0,0,0,0
"9522",0,0,0,0,0,0,0,0
"9523",0,0,0,0,0,0,0,0
"9524",0,0,0,0,0,0,0,0
"9525",0,0,0,0,0,0,0,0
"9526",0,0,0,0,0,0,0,0
"9531",0,0,0,0,0,0,0,0
"9535",0,0,0,0,0,0,0,0
"9536",0,0,0,0,0,0,0,0
"9541",0,0,0,0,0,0,0,0
"9542",0,0,0,0,0,0,0,0
"9543",0,0,0,0,0,0,0,0
"9544",0,0,0,0,0,0,0,0
"9545",0,0,0,0,0,0,0,0
"9546",0,0,0,0,0,0,0,0
"9547",0,0,0,0,0,0,0,0
"9548",0,0,0,0,0,0,0,0
"9549",0,0,0,0,0,0,0,0
"95819",0,0,0,0,0,0,0,0
"9583",0,0,0,0,0,0,0,0
"9585",0,0,0,0,0,0,0,0
"9586",0,0,0,0,0,0,0,0
"9587",0,0,0,0,0,0,0,0
"9601",0,0,0,0,0,0,0,0
"9602",0,0,0,0,0,0,0,0
"9603",0,0,0,0,0,0,0,0
"9604",0,0,0,0,0,0,0,0
"9605",0,0,0,0,0,0,0,0
"9606",0,0,0,0,0,0,0,0
"9607",0,0,0,0,0,0,0,0
"9608",0,0,0,0,0,0,0,0
"9609",0,0,0,0,0,0,0,0
"9611",0,0,0,0,0,0,0,0
"9614",0,0,0,0,0,0,0,0
"9618",0,0,0,0,0,0,0,0
"9619",0,0,0,0,0,0,0,0
"9621",0,0,0,0,0,0,0,0
"9622",0,0,0,0,0,0,0,0
"9623",0,0,0,0,0,0,0,0
"9624",0,0,0,0,0,0,0,0
"9625",0,0,0,0,0,0,0,0
"9626",0,0,0,0,0,0,0,0
"9627",0,0,0,0,0,0,0,0
"9628",0,0,0,0,0,0,0,0
"9629",0,0,0,0,0,0,0,0
"9632",0,0,0,0,0,0,0,0
"9633",0,0,0,0,0,0,0,0
"9634",0,0,0,0,0,0,0,0
"9635",0,0,0,0,0,0,0,0
"9636",0,0,0,0,0,0,0,0
"9637",0,0,0,0,0,0,0,0
"9638",0,0,0,0,0,0,0,0
"9639",0,0,0,0,0,0,0,0
"9641",0,0,0,0,0,0,0,0
"9642",0,0,0,0,0,0,0,0
"9643",0,0,0,0,0,0,0,0
"9645",0,0,0,0,0,0,0,0
"9646",0,0,0,0,0,0,0,0
"9647",0,0,0,0,0,0,0,0
"9648",0,0,0,0,0,0,0,0
"9649",0,0,0,0,0,0,0,0
"9651",0,0,0,0,0,0,0,0
"9652",0,0,0,0,0,0,0,0
"9653",0,0,0,0,0,0,0,0
"9654",0,0,0,0,0,0,0,0
"9655",0,0,0,0,0,0,0,0
"9656",0,0,0,0,0,0,0,0
"9657",0,0,0,0,0,0,0,0
"9658",0,0,0,0,0,0,0,0
"9659",0,0,0,0,0,0,0,0
"966",0,0,0,0,0,0,0,0
"9660",0,0,0,0,0,0,0,0
"9670",0,0,0,0,0,0,0,0
"9671",0,0,0,0,0,0,0,0
"9672",0,0,0,0,0,0,0,0
"97",0,0,0,0,0,0,0,0
"9700",0,0,0,0,0,0,0,0
"9701",0,0,0,0,0,0,0,0
"9702",0,0,0,0,0,0,0,0
"9703",0,0,0,0,0,0,0,0
"9704",0,0,0,0,0,0,0,0
"9705",0,0,0,0,0,0,0,0
"9711",0,0,0,0,0,0,0,0
"9712",0,0,0,0,0,0,0,0
"9713",0,0,0,0,0,0,0,0
"9714",0,0,0,0,0,0,0,0
"9715",0,0,0,0,0,0,0,0
"9716",0,0,0,0,0,0,0,0
"972",0,0,0,0,0,0,0,0
"9721",0,0,0,0,0,0,0,0
"9722",0,0,0,0,0,0,0,0
"9723",0,0,0,0,0,0,0,0
"9729",0,0,0,0,0,0,0,0
"9731",0,0,0,0,0,0,0,0
"9732",0,0,0,0,0,0,0,0
"9733",0,0,0,0,0,0,0,0
"9735",0,0,0,0,0,0,0,0
"9736",0,0,0,0,0,0,0,0
"9737",0,0,0,0,0,0,0,0
"9738",0,0,0,0,0,0,0,0
"9739",0,0,0,0,0,0,0,0
"9741",0,0,0,0,0,0,0,0
"9742",0,0,0,0,0,0,0,0
"9743",0,0,0,0,0,0,0,0
"9744",0,0,0,0,0,0,0,0
"9749",0,0,0,0,0,0,0,0
"9750",0,0,0,0,0,0,0,0
"9751",0,0,0,0,0,0,0,0
"9752",0,0,0,0,0,0,0,0
"9753",0,0,0,0,0,0,0,0
"9754",0,0,0,0,0,0,0,0
"9755",0,0,0,0,0,0,0,0
"9756",0,0,0,0,0,0,0,0
"9759",0,0,0,0,0,0,0,0
"9761",0,0,0,0,0,0,0,0
"9762",0,0,0,0,0,0,0,0
"9763",0,0,0,0,0,0,0,0
"9764",0,0,0,0,0,0,0,0
"9765",0,0,0,0,0,0,0,0
"9769",0,0,0,0,0,0,0,0
"9771",0,0,0,0,0,0,0,0
"9775",0,0,0,0,0,0,0,0
"9779",0,0,0,0,0,0,0,0
"97799",0,0,0,0,0,0,0,0
"9780",0,0,0,0,0,0,0,0
"9781",0,0,0,0,0,0,0,0
"9782",0,0,0,0,0,0,0,0
"9783",0,0,0,0,0,0,0,0
"9784",0,0,0,0,0,0,0,0
"9785",0,0,0,0,0,0,0,0
"9786",0,0,0,0,0,0,0,0
"9787",0,0,0,0,0,0,0,0
"9788",0,0,0,0,0,0,0,0
"9789",0,0,0,0,0,0,0,0
"9801",0,0,0,0,0,0,0,0
"9802",0,0,0,0,0,0,0,0
"9803",0,0,0,0,0,0,0,0
"9804",0,0,0,0,0,0,0,0
"9805",0,0,0,0,0,0,0,0
"9811",0,0,0,0,0,0,0,0
"9812",0,0,0,0,0,0,0,0
"9813",0,0,0,0,0,0,0,0
"9814",0,0,0,0,0,0,0,0
"9815",0,0,0,0,0,0,0,0
"9818",0,0,0,0,0,0,0,0
"9819",0,0,0,0,0,0,0,0
"9820",0,0,0,0,0,0,0,0
"9821",0,0,0,0,0,0,0,0
"9822",0,0,0,0,0,0,0,0
"9825",0,0,0,0,0,0,0,0
"9826",0,0,0,0,0,0,0,0
"9827",0,0,0,0,0,0,0,0
"9828",0,0,0,0,0,0,0,0
"9829",0,0,0,0,0,0,0,0
"9851",0,0,0,0,0,0,0,0
"9852",0,0,0,0,0,0,0,0
"9854",0,0,0,0,0,0,0,0
"9859",0,0,0,0,0,0,0,0
"9892",0,0,0,0,0,0,0,0
"99.20",0,0,0,0,0,0,0,0
"990",0,0,0,0,0,0,0,0
"9900",0,0,0,0,0,0,0,0
"9901",0,0,0,0,0,0,0,0
"9902",0,0,0,0,0,0,0,0
"9903",0,0,0,0,0,0,0,0
"9904",0,0,0,0,0,0,0,0
"9905",0,0,0,0,0,0,0,0
"9906",0,0,0,0,0,0,0,0
"9907",0,0,0,0,0,0,0,0
"9908",0,0,0,0,0,0,0,0
"9909",0,0,0,0,0,0,0,0
"9910",0,0,0,0,0,0,0,0
"9911",0,0,0,0,0,0,0,0
"9912",0,0,0,0,0,0,0,0
"9913",0,0,0,0,0,0,0,0
"9914",0,0,0,0,0,0,0,0
"9915",0,0,0,0,0,0,0,0
"9916",0,0,0,0,0,0,0,0
"9917",0,0,0,0,0,0,0,0
"9918",0,0,0,0,0,0,0,0
"9919",0,0,0,0,0,0,0,0
"992",0,0,0,0,0,0,0,0
"992",0,0,0,0,0,0,0,0
"9920",0,0,0,0,0,0,0,0
"99203",0,0,0,0,0,0,0,0
"9921",0,0,0,0,0,0,0,0
"99214",0,0,0,0,0,0,0,0
"9922",0,0,0,0,0,0,0,0
"99221",0,0,0,0,0,0,0,0
"99222",0,0,0,0,0,0,0,0
"99223",0,0,0,0,0,0,0,0
"9923",0,0,0,0,0,0,0,0
"9923",0,0,0,0,0,0,0,0
"99231",0,0,0,0,0,0,0,0
"99232",0,0,0,0,0,0,0,0
"99233",0,0,0,0,0,0,0,0
"99234",0,0,0,0,0,0,0,0
"99238",0,0,0,0,0,0,0,0
"99239",0,0,0,0,0,0,0,0
"9924",0,0,0,0,0,0,0,0
"9925",0,0,0,0,0,0,0,0
"99252",0,0,0,0,0,0,0,0
"99253",0,0,0,0,0,0,0,0
"99254",0,0,0,0,0,0,0,0
"9926",0,0,0,0,0,0,0,0
"99262",0,0,0,0,0,0,0,0
"9927",0,0,0,0,0,0,0,0
"9928",0,0,0,0,0,0,0,0
"99281",0,0,0,0,0,0,0,0
"99282",0,0,0,0,0,0,0,0
"99283",0,0,0,0,0,0,0,0
"99284",0,0,0,0,0,0,0,0
"99285",0,0,0,0,0,0,0,0
"9929",0,0,0,0,0,0,0,0
"9930",0,0,0,0,0,0,0,0
"9931",0,0,0,0,0,0,0,0
"9932",0,0,0,0,0,0,0,0
"9933",0,0,0,0,0,0,0,0
"9934",0,0,0,0,0,0,0,0
"9935",0,0,0,0,0,0,0,0
"9936",0,0,0,0,0,0,0,0
"9938",0,0,0,0,0,0,0,0
"9939",0,0,0,0,0,0,0,0
"9941",0,0,0,0,0,0,0,0
"9943",0,0,0,0,0,0,0,0
"9944",0,0,0,0,0,0,0,0
"9946",0,0,0,0,0,0,0,0
"9947",0,0,0,0,0,0,0,0
"9948",0,0,0,0,0,0,0,0
"9951",0,0,0,0,0,0,0,0
"9952",0,0,0,0,0,0,0,0
"9953",0,0,0,0,0,0,0,0
"9954",0,0,0,0,0,0,0,0
"9955",0,0,0,0,0,0,0,0
"9956",0,0,0,0,0,0,0,0
"9957",0,0,0,0,0,0,0,0
"9958",0,0,0,0,0,0,0,0
"9959",0,0,0,0,0,0,0,0
"996",0,0,0,0,0,0,0,0
"9960",0,0,0,0,0,0,0,0
"9961",0,0,0,0,0,0,0,0
"9962",0,0,0,0,0,0,0,0
"9963",0,0,0,0,0,0,0,0
"9964",0,0,0,0,0,0,0,0
"9966",0,0,0,0,0,0,0,0
"9969",0,0,0,0,0,0,0,0
"997",0,0,0,0,0,0,0,0
"9971",0,0,0,0,0,0,0,0
"9972",0,0,0,0,0,0,0,0
"9973",0,0,0,0,0,0,0,0
"9974",0,0,0,0,0,0,0,0
"9975",0,0,0,0,0,0,0,0
"9976",0,0,0,0,0,0,0,0
"9977",0,0,0,0,0,0,0,0
"9978",0,0,0,0,0,0,0,0
"9979",0,0,0,0,0,0,0,0
"9981",0,0,0,0,0,0,0,0
"9982",0,0,0,0,0,0,0,0
"9983",0,0,0,0,0,0,0,0
"9984",0,0,0,0,0,0,0,0
"9985",0,0,0,0,0,0,0,0
"9986",0,0,0,0,0,0,0,0
"9988",0,0,0,0,0,0,0,0
"9991",0,0,0,0,0,0,0,0
"9992",0,0,0,0,0,0,0,0
"9993",0,0,0,0,0,0,0,0
"9994",0,0,0,0,0,0,0,0
"9995",0,0,0,0,0,0,0,0
"9997",0,0,0,0,0,0,0,0
"9999",0,0,0,0,0,0,0,0
"99995",0,0,0,0,0,0,0,0
"99997",0,0,0,0,0,0,0,0
"99999",0,0,0,0,0,0,0,0
"A038",0,0,0,0,0,0,0,0
"A039",0,0,0,0,0,0,0,0
"A042",0,0,0,0,0,0,0,0
"A043",0,0,0,0,0,0,0,0
"A400",0,0,0,0,0,0,0,0
"A421",0,0,0,0,0,0,0,0
"A426",0,0,0,0,0,0,0,0
"A433",0,0,0,0,0,0,0,0
"A455",0,0,0,0,0,0,0,0
"A456",0,0,0,0,0,0,0,0
